investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,date_anomaly_flag
INV001296,2051-04-18,118632,Lumpsum,96817,Gujarat,Ahmedabad,T30,26-35,Male,15.0,Net Banking,Verified,True
INV002390,2051-05-25,118632,SIP,56890,Uttar Pradesh,Kanpur,B30,56+,Female,24.4,Mandate,Verified,True
INV000671,2051-09-17,118632,Lumpsum,339299,Uttar Pradesh,Agra,B30,36-45,Female,15.3,Mandate,Verified,True
INV004702,2051-10-01,118632,SIP,56288,Maharashtra,Nashik,B30,26-35,Male,23.3,Cheque,Pending,True
INV004099,2051-10-11,118632,SIP,48696,West Bengal,Kolkata,T30,26-35,Male,22.6,UPI,Verified,True
INV001101,2052-01-14,118632,Redemption,182520,Madhya Pradesh,Bhopal,B30,18-25,Male,5.3,Cheque,Verified,True
INV001009,2052-09-29,118632,Lumpsum,269485,Punjab,Chandigarh,T30,26-35,Male,21.2,Cheque,Verified,True
INV004232,2053-03-05,118632,Redemption,320856,Tamil Nadu,Chennai,T30,26-35,Male,19.0,UPI,Verified,True
INV003225,2053-04-05,118632,SIP,812,West Bengal,Kolkata,T30,26-35,Male,9.2,Mandate,Verified,True
INV000843,2053-04-11,118632,Redemption,268259,Maharashtra,Mumbai,T30,26-35,Male,10.2,Net Banking,Verified,True
INV004247,2053-05-03,118632,SIP,6156,Tamil Nadu,Chennai,T30,18-25,Male,4.9,UPI,Verified,True
INV000743,2053-06-10,118632,SIP,4100,Telangana,Hyderabad,T30,26-35,Male,22.8,UPI,Verified,True
INV003158,2053-07-29,118632,SIP,2410,Karnataka,Mysore,B30,26-35,Male,21.1,UPI,Pending,True
INV003167,2053-10-30,118632,SIP,5832,Telangana,Hyderabad,T30,26-35,Male,19.8,Mandate,Verified,True
INV001802,2053-11-22,118632,SIP,15779,Punjab,Chandigarh,T30,46-55,Male,77.7,Cheque,Verified,True
INV003878,2054-02-15,118632,SIP,8589,Haryana,Gurugram,T30,56+,Male,27.9,UPI,Verified,True
INV001470,2054-04-01,118632,Redemption,380703,Haryana,Gurugram,T30,36-45,Male,26.2,Mandate,Verified,True
INV003599,2054-05-08,118632,SIP,27019,Madhya Pradesh,Indore,T30,46-55,Male,43.2,Net Banking,Verified,True
INV004994,2054-06-07,118632,SIP,50949,Delhi,New Delhi,T30,36-45,Male,31.9,Cheque,Verified,True
INV001308,2054-07-29,118632,SIP,10672,Rajasthan,Jaipur,T30,36-45,Male,19.3,UPI,Verified,True
INV000161,2054-10-21,118632,SIP,3225,Rajasthan,Jaipur,T30,18-25,Female,6.8,Cheque,Verified,True
INV000857,2054-11-08,118632,Lumpsum,277041,Gujarat,Ahmedabad,T30,26-35,Female,23.6,Mandate,Verified,True
INV002351,2055-01-17,118632,SIP,4490,Gujarat,Ahmedabad,T30,36-45,Male,18.9,Net Banking,Verified,True
INV001578,2055-03-12,118632,Redemption,139936,Punjab,Amritsar,B30,26-35,Female,19.6,Net Banking,Verified,True
INV004609,2055-05-08,118632,Lumpsum,82517,Karnataka,Bangalore,T30,26-35,Female,10.3,Cheque,Verified,True
INV001672,2055-05-14,118632,SIP,40799,Maharashtra,Pune,T30,18-25,Male,5.4,Net Banking,Verified,True
INV001123,2055-06-01,118632,Lumpsum,263763,Uttar Pradesh,Lucknow,T30,26-35,Male,23.9,Net Banking,Pending,True
INV000244,2055-10-17,118632,Lumpsum,549104,Telangana,Hyderabad,T30,26-35,Male,24.9,Cheque,Verified,True
INV000860,2055-11-24,118632,SIP,6960,Madhya Pradesh,Bhopal,B30,36-45,Female,51.8,Cheque,Verified,True
INV001551,2055-11-27,118632,SIP,2395,Tamil Nadu,Chennai,T30,26-35,Female,21.7,UPI,Verified,True
INV004134,2055-12-03,118632,SIP,2475,West Bengal,Kolkata,T30,36-45,Male,24.4,UPI,Verified,True
INV001975,2056-01-01,118632,Lumpsum,32845,Delhi,New Delhi,T30,36-45,Female,35.3,UPI,Verified,True
INV003330,2056-02-29,118632,SIP,5049,Gujarat,Surat,T30,46-55,Female,44.1,Net Banking,Verified,True
INV000206,2056-03-21,118632,Lumpsum,262031,Punjab,Amritsar,B30,26-35,Male,9.8,Mandate,Verified,True
INV001039,2056-03-30,118632,SIP,1752,Gujarat,Surat,T30,36-45,Male,12.8,Net Banking,Verified,True
INV003027,2056-04-27,118632,SIP,43535,Telangana,Hyderabad,T30,26-35,Male,20.8,UPI,Verified,True
INV002401,2056-07-13,118632,SIP,970,West Bengal,Kolkata,T30,26-35,Male,20.9,Net Banking,Verified,True
INV002203,2056-08-25,118632,Lumpsum,486188,Karnataka,Mysore,B30,46-55,Male,25.9,UPI,Verified,True
INV004640,2056-09-03,118632,SIP,5173,Telangana,Hyderabad,T30,36-45,Male,46.5,Cheque,Verified,True
INV001262,2056-09-13,118632,SIP,11146,Karnataka,Bangalore,T30,26-35,Male,14.0,Net Banking,Verified,True
INV002033,2056-09-30,118632,SIP,9247,Gujarat,Ahmedabad,T30,46-55,Male,18.9,Net Banking,Verified,True
INV002054,2056-10-04,118632,SIP,12360,Telangana,Hyderabad,T30,26-35,Male,17.8,Mandate,Verified,True
INV004185,2056-10-20,118632,SIP,4598,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified,True
INV001556,2056-10-27,118632,Redemption,479099,Maharashtra,Nashik,B30,18-25,Male,3.3,Net Banking,Verified,True
INV004544,2056-11-24,118632,SIP,44284,Maharashtra,Mumbai,T30,36-45,Male,52.1,UPI,Verified,True
INV002645,2056-11-27,118632,Lumpsum,132351,Haryana,Gurugram,T30,46-55,Female,67.7,Mandate,Verified,True
INV003577,2056-12-17,118632,SIP,5445,Punjab,Amritsar,B30,26-35,Female,22.7,UPI,Verified,True
INV001829,2056-12-24,118632,SIP,3217,Punjab,Chandigarh,T30,26-35,Male,22.7,UPI,Verified,True
INV001729,2057-01-24,118632,Lumpsum,87235,Uttar Pradesh,Kanpur,B30,18-25,Male,4.1,UPI,Verified,True
INV001475,2057-02-19,118632,Lumpsum,123782,Madhya Pradesh,Indore,T30,36-45,Male,35.0,Net Banking,Verified,True
INV003572,2057-03-26,118632,Lumpsum,38531,Punjab,Amritsar,B30,46-55,Male,65.9,Cheque,Verified,True
INV002134,2057-05-26,118632,SIP,2032,Rajasthan,Udaipur,B30,26-35,Male,24.8,Net Banking,Verified,True
INV002230,2057-05-28,118632,Lumpsum,317432,Delhi,Noida,T30,36-45,Male,21.7,UPI,Verified,True
INV003892,2057-07-30,118632,Lumpsum,358731,Punjab,Amritsar,B30,46-55,Male,24.4,Net Banking,Pending,True
INV001230,2057-08-07,118632,SIP,28168,Gujarat,Surat,T30,46-55,Male,96.9,Net Banking,Verified,True
INV000292,2057-09-02,118632,SIP,8154,Uttar Pradesh,Lucknow,T30,18-25,Male,3.3,UPI,Verified,True
INV001100,2057-10-04,118632,SIP,17779,Rajasthan,Udaipur,B30,36-45,Male,43.0,Mandate,Verified,True
INV003415,2057-11-18,118632,SIP,15506,Gujarat,Surat,T30,46-55,Male,96.6,Cheque,Verified,True
INV001487,2057-12-15,118632,SIP,46804,Telangana,Hyderabad,T30,36-45,Male,59.8,UPI,Verified,True
INV004940,2058-01-07,118632,Lumpsum,429730,Karnataka,Bangalore,T30,36-45,Male,16.1,Mandate,Verified,True
INV002850,2058-02-09,118632,Redemption,98824,Uttar Pradesh,Lucknow,T30,46-55,Male,76.5,Mandate,Verified,True
INV004311,2058-07-22,118632,Redemption,210855,Uttar Pradesh,Agra,B30,26-35,Female,17.0,UPI,Pending,True
INV003795,2058-07-28,118632,SIP,1815,West Bengal,Kolkata,T30,18-25,Male,7.6,UPI,Verified,True
INV002509,2058-08-08,118632,SIP,580,Maharashtra,Mumbai,T30,36-45,Female,19.9,Mandate,Verified,True
INV000072,2058-10-11,118632,SIP,20698,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,Verified,True
INV001288,2059-01-01,118632,SIP,20009,Telangana,Hyderabad,T30,26-35,Male,21.8,UPI,Verified,True
INV000037,2059-01-31,118632,Lumpsum,274884,Rajasthan,Udaipur,B30,26-35,Male,7.5,Cheque,Verified,True
INV004784,2059-02-13,118632,SIP,8975,Uttar Pradesh,Lucknow,T30,26-35,Female,15.8,Cheque,Verified,True
INV002322,2059-02-17,118632,SIP,5985,Tamil Nadu,Chennai,T30,18-25,Male,3.3,UPI,Verified,True
INV003810,2059-05-13,118632,Lumpsum,427728,Maharashtra,Nashik,B30,26-35,Male,24.7,Cheque,Verified,True
INV001041,2059-05-15,118632,SIP,9287,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,Cheque,Verified,True
INV004466,2059-05-21,118632,Lumpsum,355545,Gujarat,Surat,T30,18-25,Female,3.7,Mandate,Verified,True
INV002824,2059-07-08,118632,Lumpsum,264073,Rajasthan,Jaipur,T30,56+,Male,42.5,Net Banking,Verified,True
INV002213,2059-08-22,118632,SIP,1063,Maharashtra,Pune,T30,36-45,Female,33.8,Cheque,Verified,True
INV003726,2059-09-08,118632,SIP,12926,Tamil Nadu,Coimbatore,B30,26-35,Male,24.1,Net Banking,Verified,True
INV002204,2059-10-24,118632,SIP,12976,Punjab,Amritsar,B30,36-45,Male,36.1,Mandate,Verified,True
INV001946,2060-01-04,118632,Lumpsum,342962,Delhi,Noida,T30,26-35,Male,13.2,UPI,Verified,True
INV003909,2060-01-21,118632,Redemption,382126,Haryana,Gurugram,T30,46-55,Male,29.1,Net Banking,Pending,True
INV001993,2060-04-04,118632,SIP,8165,Uttar Pradesh,Agra,B30,36-45,Female,44.2,UPI,Verified,True
INV000546,2060-04-06,118632,SIP,408,Karnataka,Mysore,B30,26-35,Male,9.5,Net Banking,Verified,True
INV004735,2060-04-10,118632,SIP,7883,Uttar Pradesh,Kanpur,B30,36-45,Male,19.2,Net Banking,Verified,True
INV001777,2060-04-20,118632,Lumpsum,307593,West Bengal,Kolkata,T30,18-25,Female,7.6,Cheque,Verified,True
INV003943,2060-07-04,118632,SIP,2087,Telangana,Hyderabad,T30,46-55,Male,46.2,Net Banking,Verified,True
INV004342,2060-08-02,118632,SIP,485,Tamil Nadu,Coimbatore,B30,46-55,Female,22.1,UPI,Verified,True
INV001117,2060-08-22,118632,SIP,6104,Punjab,Amritsar,B30,18-25,Male,3.9,Cheque,Verified,True
INV003757,2060-11-27,118632,Lumpsum,391346,Uttar Pradesh,Agra,B30,18-25,Male,3.7,Net Banking,Verified,True
INV004332,2061-02-19,118632,Lumpsum,250702,Haryana,Faridabad,B30,36-45,Female,52.1,Net Banking,Verified,True
INV002476,2061-03-22,118632,SIP,1731,Telangana,Hyderabad,T30,36-45,Female,58.6,Mandate,Verified,True
INV000615,2061-04-02,118632,SIP,2921,Punjab,Amritsar,B30,36-45,Male,60.0,Cheque,Verified,True
INV000105,2061-06-05,118632,SIP,49569,Punjab,Chandigarh,T30,56+,Male,41.4,Net Banking,Verified,True
INV002920,2061-07-23,118632,SIP,14608,Punjab,Chandigarh,T30,36-45,Male,19.5,Mandate,Verified,True
INV004667,2061-10-11,118632,SIP,1132,Maharashtra,Pune,T30,26-35,Male,16.9,Cheque,Verified,True
INV002904,2061-11-20,118632,SIP,2797,West Bengal,Kolkata,T30,36-45,Male,52.2,Cheque,Verified,True
INV001748,2062-01-22,118632,SIP,2885,Gujarat,Ahmedabad,T30,36-45,Female,16.2,Cheque,Verified,True
INV002211,2062-02-21,118632,Redemption,61796,Gujarat,Surat,T30,26-35,Male,11.3,Net Banking,Verified,True
INV001889,2062-03-30,118632,Lumpsum,86387,Gujarat,Surat,T30,26-35,Male,18.3,Net Banking,Verified,True
INV004001,2062-04-08,118632,SIP,2185,Delhi,Noida,T30,56+,Female,52.7,Net Banking,Verified,True
INV003381,2062-07-25,118632,Lumpsum,487190,Madhya Pradesh,Indore,T30,36-45,Female,12.1,Cheque,Verified,True
INV002688,2062-11-14,118632,SIP,56423,Uttar Pradesh,Lucknow,T30,26-35,Male,23.5,UPI,Verified,True
INV002633,2063-01-18,118632,SIP,8481,Karnataka,Bangalore,T30,26-35,Female,8.1,UPI,Verified,True
INV002248,2063-01-20,118632,SIP,473,Delhi,New Delhi,T30,26-35,Male,8.1,Net Banking,Verified,True
INV000967,2063-01-27,118632,SIP,5446,Gujarat,Ahmedabad,T30,26-35,Female,12.2,Mandate,Verified,True
INV003728,2063-01-29,118632,SIP,59268,West Bengal,Kolkata,T30,26-35,Male,16.2,Cheque,Verified,True
INV003670,2063-03-30,118632,SIP,2764,Punjab,Chandigarh,T30,36-45,Male,38.4,UPI,Verified,True
INV000050,2063-04-13,118632,SIP,552,Maharashtra,Pune,T30,36-45,Male,13.4,Cheque,Verified,True
INV002286,2063-07-15,118632,SIP,491,Tamil Nadu,Coimbatore,B30,18-25,Male,5.9,UPI,Verified,True
INV003634,2063-08-20,118632,SIP,4310,Punjab,Chandigarh,T30,46-55,Female,87.5,UPI,Verified,True
INV001391,2063-09-01,118632,Redemption,90449,Madhya Pradesh,Bhopal,B30,36-45,Male,18.5,Net Banking,Verified,True
INV004484,2063-11-17,118632,SIP,447,Punjab,Amritsar,B30,46-55,Male,61.9,Cheque,Verified,True
INV001525,2063-11-22,118632,SIP,21957,Maharashtra,Mumbai,T30,36-45,Male,55.8,UPI,Verified,True
INV004646,2063-12-15,118632,SIP,960,Madhya Pradesh,Indore,T30,18-25,Female,5.5,Net Banking,Verified,True
INV001583,2064-01-10,118632,SIP,6551,Delhi,Gurugram,T30,18-25,Male,3.1,UPI,Verified,True
INV001458,2064-02-20,118632,SIP,1710,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Mandate,Verified,True
INV001999,2064-04-02,118632,Lumpsum,406925,Rajasthan,Udaipur,B30,18-25,Male,5.8,Mandate,Verified,True
INV003400,2064-04-11,118632,SIP,3147,Tamil Nadu,Coimbatore,B30,36-45,Female,15.0,Cheque,Verified,True
INV003978,2064-05-18,118632,SIP,2040,Telangana,Hyderabad,T30,26-35,Female,6.2,Mandate,Verified,True
INV000028,2064-06-06,118632,SIP,58103,Gujarat,Surat,T30,18-25,Female,6.1,Net Banking,Verified,True
INV002244,2064-07-08,118632,Lumpsum,389317,Maharashtra,Mumbai,T30,36-45,Male,49.4,UPI,Verified,True
INV003666,2064-09-12,118632,Lumpsum,387176,Gujarat,Surat,T30,18-25,Male,4.3,Net Banking,Verified,True
INV000008,2064-09-17,118632,Lumpsum,446342,Punjab,Amritsar,B30,26-35,Female,18.6,UPI,Verified,True
INV004821,2064-11-09,118632,SIP,7380,Tamil Nadu,Coimbatore,B30,26-35,Female,21.6,Net Banking,Pending,True
INV000969,2064-12-03,118632,SIP,491,Uttar Pradesh,Lucknow,T30,18-25,Male,6.2,Cheque,Pending,True
INV001499,2065-01-18,118632,Lumpsum,477653,Karnataka,Mysore,B30,26-35,Male,12.9,Mandate,Pending,True
INV000720,2065-01-20,118632,SIP,2588,Gujarat,Ahmedabad,T30,18-25,Female,5.8,Net Banking,Verified,True
INV000540,2065-01-23,118632,SIP,1772,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified,True
INV003918,2065-02-19,118632,Lumpsum,30515,Madhya Pradesh,Indore,T30,56+,Male,51.2,Net Banking,Verified,True
INV000566,2065-05-19,118632,SIP,2196,Uttar Pradesh,Agra,B30,36-45,Male,18.2,UPI,Verified,True
INV000591,2065-06-14,118632,SIP,3509,Karnataka,Bangalore,T30,18-25,Male,4.1,Cheque,Verified,True
INV003460,2065-06-25,118632,Lumpsum,319514,Delhi,New Delhi,T30,26-35,Male,14.6,Net Banking,Verified,True
INV003772,2065-07-05,118632,SIP,7275,Punjab,Amritsar,B30,18-25,Female,6.8,Mandate,Verified,True
INV002527,2065-08-02,118632,SIP,478,Telangana,Hyderabad,T30,18-25,Male,6.8,Cheque,Verified,True
INV004410,2065-09-04,118632,SIP,2221,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Net Banking,Verified,True
INV003419,2065-11-09,118632,Lumpsum,388515,Maharashtra,Pune,T30,18-25,Male,5.3,Mandate,Pending,True
INV002532,2065-11-15,118632,SIP,7478,Telangana,Hyderabad,T30,56+,Female,11.7,Net Banking,Verified,True
INV004428,2066-01-06,118632,Redemption,200357,Rajasthan,Udaipur,B30,26-35,Female,6.7,Net Banking,Verified,True
INV003518,2066-01-21,118632,Lumpsum,79774,Madhya Pradesh,Bhopal,B30,26-35,Male,6.7,Net Banking,Verified,True
INV004560,2066-01-24,118632,SIP,1139,Tamil Nadu,Coimbatore,B30,36-45,Male,42.7,Cheque,Verified,True
INV004399,2066-01-31,118632,SIP,576,Delhi,Noida,T30,56+,Female,52.3,Net Banking,Verified,True
INV003015,2066-02-25,118632,Lumpsum,182064,Madhya Pradesh,Indore,T30,18-25,Male,4.4,Cheque,Verified,True
INV002937,2066-04-03,118632,SIP,571,Rajasthan,Jaipur,T30,56+,Male,64.5,Mandate,Verified,True
INV004347,2066-08-07,118632,Lumpsum,205355,West Bengal,Kolkata,T30,36-45,Male,20.5,Net Banking,Verified,True
INV000802,2066-09-16,118632,SIP,26484,Gujarat,Ahmedabad,T30,36-45,Male,34.4,Mandate,Pending,True
INV003089,2066-10-04,118632,SIP,2300,Uttar Pradesh,Agra,B30,26-35,Male,14.1,UPI,Verified,True
INV002584,2066-10-25,118632,Lumpsum,204334,Tamil Nadu,Chennai,T30,36-45,Female,40.0,Mandate,Verified,True
INV003407,2066-11-28,118632,SIP,4276,West Bengal,Kolkata,T30,26-35,Male,6.7,Mandate,Verified,True
INV001676,2066-12-14,118632,Lumpsum,42744,Haryana,Faridabad,B30,56+,Female,30.9,Cheque,Verified,True
INV002705,2066-12-17,118632,SIP,1019,Uttar Pradesh,Lucknow,T30,46-55,Female,90.6,Net Banking,Verified,True
INV000869,2067-03-17,118632,SIP,2109,West Bengal,Kolkata,T30,26-35,Female,12.1,Mandate,Verified,True
INV004348,2067-03-18,118632,Lumpsum,184172,Delhi,New Delhi,T30,26-35,Female,13.4,Cheque,Verified,True
INV000569,2067-05-20,118632,Redemption,239648,Madhya Pradesh,Indore,T30,26-35,Male,8.0,UPI,Verified,True
INV001728,2067-05-28,118632,SIP,14245,Karnataka,Bangalore,T30,26-35,Male,17.0,Cheque,Verified,True
INV001217,2067-06-27,118632,Lumpsum,112445,Rajasthan,Jaipur,T30,26-35,Male,21.5,Cheque,Verified,True
INV002526,2067-07-17,118632,SIP,6326,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Cheque,Verified,True
INV004207,2067-07-21,118632,Lumpsum,182628,Gujarat,Ahmedabad,T30,56+,Female,53.3,Cheque,Verified,True
INV000227,2067-09-25,118632,SIP,2151,Haryana,Gurugram,T30,36-45,Male,29.1,Net Banking,Verified,True
INV003957,2067-10-25,118632,Lumpsum,529735,Delhi,Noida,T30,36-45,Male,30.9,Net Banking,Verified,True
INV001395,2068-01-24,118632,Redemption,182333,Telangana,Hyderabad,T30,56+,Male,53.5,Net Banking,Verified,True
INV004631,2068-03-20,118632,Redemption,73815,Tamil Nadu,Chennai,T30,36-45,Female,20.2,Net Banking,Verified,True
INV002642,2068-04-05,118632,Lumpsum,298927,Haryana,Gurugram,T30,46-55,Female,48.8,Cheque,Verified,True
INV003884,2068-04-21,118632,SIP,1670,Rajasthan,Udaipur,B30,18-25,Male,6.6,Cheque,Verified,True
INV000978,2068-05-23,118632,Lumpsum,314112,West Bengal,Kolkata,T30,26-35,Male,18.6,Mandate,Verified,True
INV000285,2068-08-23,118632,SIP,446,Madhya Pradesh,Indore,T30,18-25,Female,3.6,UPI,Verified,True
INV004294,2068-10-15,118632,Lumpsum,163550,Punjab,Chandigarh,T30,56+,Female,76.0,Mandate,Verified,True
INV004132,2068-10-23,118632,Lumpsum,310888,Rajasthan,Jaipur,T30,18-25,Male,6.3,Net Banking,Verified,True
INV002803,2069-04-02,118632,SIP,3193,Uttar Pradesh,Agra,B30,36-45,Male,31.9,Net Banking,Verified,True
INV002506,2069-04-08,118632,SIP,2334,Karnataka,Bangalore,T30,18-25,Female,3.2,Net Banking,Verified,True
INV002792,2069-04-17,118632,SIP,503,Gujarat,Surat,T30,18-25,Male,3.6,Cheque,Verified,True
INV003005,2069-05-18,118632,SIP,51847,Punjab,Amritsar,B30,26-35,Male,24.5,Net Banking,Verified,True
INV001917,2069-06-10,118632,SIP,11917,Telangana,Hyderabad,T30,26-35,Male,22.9,UPI,Verified,True
INV002594,2069-06-17,118632,SIP,58150,Haryana,Gurugram,T30,26-35,Male,23.7,UPI,Verified,True
INV004443,2069-08-25,118632,Redemption,302770,Maharashtra,Nashik,B30,26-35,Female,13.0,Cheque,Pending,True
INV004763,2069-09-18,118632,SIP,13601,Karnataka,Bangalore,T30,46-55,Female,19.6,Cheque,Verified,True
INV004094,2069-10-10,118632,SIP,1658,Haryana,Faridabad,B30,26-35,Female,10.0,Cheque,Verified,True
INV001483,2069-12-16,118632,SIP,2962,Rajasthan,Jaipur,T30,36-45,Male,38.8,Mandate,Verified,True
INV001408,2070-02-12,118632,Lumpsum,457050,Telangana,Hyderabad,T30,26-35,Female,6.7,UPI,Verified,True
INV003608,2070-03-09,118632,Redemption,22193,West Bengal,Kolkata,T30,46-55,Male,59.6,Cheque,Verified,True
INV004579,2070-04-18,118632,SIP,11140,Rajasthan,Jaipur,T30,26-35,Male,18.7,Net Banking,Verified,True
INV004888,2070-04-23,118632,SIP,3294,Delhi,Gurugram,T30,26-35,Female,6.7,Cheque,Verified,True
INV001512,2070-05-05,118632,SIP,17646,Haryana,Gurugram,T30,46-55,Male,49.4,UPI,Verified,True
INV002841,2070-09-28,118632,Lumpsum,188114,Uttar Pradesh,Kanpur,B30,26-35,Male,13.2,Mandate,Verified,True
INV002540,2071-04-15,118632,Lumpsum,451776,Uttar Pradesh,Agra,B30,26-35,Male,10.8,Net Banking,Verified,True
INV004939,2071-05-04,118632,SIP,7674,Punjab,Amritsar,B30,18-25,Male,4.7,Mandate,Verified,True
INV000994,2071-05-08,118632,SIP,23083,Maharashtra,Pune,T30,26-35,Female,6.1,Net Banking,Verified,True
INV001780,2071-06-09,118632,Lumpsum,517699,Punjab,Amritsar,B30,46-55,Male,84.1,Net Banking,Verified,True
INV001912,2071-09-18,118632,SIP,42100,Haryana,Gurugram,T30,26-35,Male,10.4,Cheque,Verified,True
INV003787,2071-10-11,118632,Lumpsum,87871,Karnataka,Mysore,B30,46-55,Male,29.3,Cheque,Verified,True
INV002935,2071-10-25,118632,SIP,979,Madhya Pradesh,Indore,T30,18-25,Male,5.6,Net Banking,Verified,True
INV004143,2071-11-16,118632,Lumpsum,461347,Gujarat,Ahmedabad,T30,18-25,Male,7.4,UPI,Verified,True
INV001217,2072-01-03,118632,SIP,8345,Rajasthan,Jaipur,T30,26-35,Male,21.5,Cheque,Verified,True
INV002183,2072-02-18,118632,Lumpsum,184844,Uttar Pradesh,Kanpur,B30,46-55,Female,98.2,Mandate,Verified,True
INV000344,2072-04-18,118632,SIP,24721,Madhya Pradesh,Bhopal,B30,36-45,Male,56.7,Cheque,Verified,True
INV004414,2072-04-21,118632,SIP,48290,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Net Banking,Verified,True
INV002041,2072-05-15,118632,SIP,996,Madhya Pradesh,Indore,T30,26-35,Male,21.9,Cheque,Verified,True
INV000261,2072-07-31,118632,SIP,26949,Gujarat,Ahmedabad,T30,18-25,Male,3.5,Mandate,Verified,True
INV003519,2072-08-19,118632,SIP,15609,Madhya Pradesh,Indore,T30,26-35,Male,9.8,Net Banking,Verified,True
INV002870,2072-09-17,118632,Lumpsum,197719,Karnataka,Mysore,B30,26-35,Female,23.7,Cheque,Verified,True
INV004579,2072-09-28,118632,SIP,1838,Rajasthan,Jaipur,T30,26-35,Male,18.7,Cheque,Verified,True
INV001866,2073-04-17,118632,SIP,7778,Telangana,Hyderabad,T30,36-45,Female,33.9,Cheque,Verified,True
INV004796,2073-04-22,118632,SIP,1719,Delhi,Noida,T30,18-25,Male,4.6,Cheque,Verified,True
INV002382,2073-05-01,118632,SIP,2234,Maharashtra,Mumbai,T30,26-35,Male,18.5,Cheque,Pending,True
INV001094,2073-06-21,118632,Lumpsum,246282,Haryana,Gurugram,T30,26-35,Male,21.6,Cheque,Verified,True
INV003761,2073-06-28,118632,SIP,900,Karnataka,Mysore,B30,46-55,Male,61.2,Net Banking,Verified,True
INV000772,2073-08-15,118632,Redemption,286484,Karnataka,Bangalore,T30,56+,Female,16.1,Cheque,Pending,True
INV003272,2073-09-10,118632,Lumpsum,210095,Uttar Pradesh,Kanpur,B30,26-35,Male,21.8,Mandate,Verified,True
INV002804,2073-10-14,118632,SIP,475,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Cheque,Verified,True
INV002339,2074-01-10,118632,SIP,566,Delhi,New Delhi,T30,36-45,Male,46.4,Cheque,Verified,True
INV002722,2074-02-27,118632,SIP,25986,Delhi,Noida,T30,36-45,Female,50.9,Net Banking,Verified,True
INV000860,2074-03-23,118632,Redemption,170641,Madhya Pradesh,Bhopal,B30,36-45,Female,51.8,UPI,Verified,True
INV004740,2074-05-06,118632,SIP,1788,Tamil Nadu,Chennai,T30,56+,Male,43.4,Net Banking,Verified,True
INV001900,2074-05-13,118632,SIP,16077,Tamil Nadu,Coimbatore,B30,36-45,Female,19.7,Mandate,Verified,True
INV004238,2074-06-07,118632,SIP,2553,Haryana,Faridabad,B30,36-45,Male,40.2,Mandate,Verified,True
INV002762,2074-12-06,118632,SIP,2865,Rajasthan,Udaipur,B30,26-35,Female,21.9,Cheque,Verified,True
INV000846,2075-03-20,118632,Lumpsum,318245,Rajasthan,Udaipur,B30,26-35,Female,21.7,UPI,Verified,True
INV002582,2075-05-18,118632,SIP,1168,Telangana,Hyderabad,T30,26-35,Female,11.1,Net Banking,Pending,True
INV003025,2075-06-30,118632,SIP,14389,Gujarat,Surat,T30,26-35,Female,11.9,UPI,Verified,True
INV003382,2075-08-26,118632,SIP,3195,Karnataka,Bangalore,T30,26-35,Male,19.8,Net Banking,Verified,True
INV002970,2075-09-19,118632,Redemption,212034,Telangana,Hyderabad,T30,26-35,Female,12.4,Mandate,Verified,True
INV000748,2075-09-26,118632,Lumpsum,446520,Uttar Pradesh,Agra,B30,26-35,Male,18.7,UPI,Verified,True
INV002782,2075-10-02,118632,SIP,1113,Punjab,Chandigarh,T30,18-25,Male,3.7,Mandate,Verified,True
INV002115,2075-10-27,118632,Redemption,417019,Punjab,Chandigarh,T30,56+,Female,71.4,Net Banking,Verified,True
